Freelancer_ID;Job_Category;Platform;Experience_Level;Client_Region;Payment_Method;Job_Completed;Earnings_USD;Hourly_Rate;Job_Success_Rate;Client_Rating;Job_Duration_Days;Project_Type;Rehire_Rate;Marketing_Spend;PC1;PC2
1718;Digital Marketing;PeoplePerHour;Intermediate;Europe;Mobile Banking;276;975;54.24;84.75;3.32;73;Hourly;27.02;347;-0.025786081;-0.075740881
1719;Customer Support;Upwork;Intermediate;Canada;Crypto;85;5569;66.52;99.18;3.05;35;Fixed;48.54;486;0.969857562;0.45881821788377564
1720;Content Writing;Upwork;Beginner;USA;PayPal;250;2493;43.63;61.96;3.9;83;Fixed;23.47;144;-0.883730052;-0.486819663
1721;Digital Marketing;Upwork;Beginner;Asia;Mobile Banking;219;4030;55.41;57.11;3.47;43;Fixed;17.13;11;-0.626577756;-0.933217292
1722;Web Development;Freelancer;Expert;UK;Crypto;239;7310;53.19;56.07;3.1;39;Fixed;73.78;243;1.6717962619688254;-0.375121275
1723;Web Development;Freelancer;Expert;Middle East;Bank Transfer;86;1469;72.37;65.16;4.45;10;Fixed;67.44;497;2.178012676905675;-0.136735061
1724;Customer Support;Toptal;Beginner;USA;PayPal;298;109;43.95;55.05;3.22;74;Hourly;63.2;145;0.9218023310240614;-1.81140746
1725;SEO;Upwork;Expert;Middle East;Bank Transfer;80;2574;14.48;84.61;4.22;20;Hourly;13.41;238;-1.571308742;-0.632305985
1726;Graphic Design;Upwork;Expert;Asia;PayPal;19;3847;79.93;53.11;3.56;1;Fixed;69.06;91;1.7214992378382943;-1.864893217
1727;Digital Marketing;Freelancer;Beginner;Asia;Mobile Banking;224;1628;70.06;75.47;3.35;6;Hourly;40.66;315;1.3325094728994265;-0.483538817
1728;Graphic Design;Freelancer;Intermediate;USA;Bank Transfer;234;7251;95.26;99.83;3.76;53;Fixed;33.97;322;0.14606452890629576;1.7634886014618456
1729;Data Entry;Toptal;Expert;Canada;Bank Transfer;269;757;45.73;90.7;4.6;46;Hourly;48.25;114;-0.746091704;-0.467841146
1730;App Development;Toptal;Beginner;Europe;Crypto;268;8215;12.43;80.76;3.78;66;Hourly;16.39;14;-2.443684814;0.1994644713599285
1731;Web Development;Fiverr;Expert;USA;Mobile Banking;114;5327;16.55;65.31;4.5;38;Hourly;62.97;271;-0.073278144;-0.425818531
1732;SEO;PeoplePerHour;Expert;Australia;Mobile Banking;204;1830;78.47;81.19;3.25;33;Hourly;50.77;21;0.4699785087266659;-1.432059
1733;Data Entry;Upwork;Beginner;Asia;PayPal;230;2463;11.44;76.35;4.55;67;Fixed;23.06;117;-2.018734736;-0.459284382
1734;Customer Support;Upwork;Expert;Canada;Crypto;189;7800;91.24;71.3;3.47;77;Hourly;23.18;368;0.36734978085160425;1.4923246964985595
1735;SEO;Toptal;Expert;Asia;Crypto;35;2211;31.76;56.54;4.35;35;Hourly;22.9;94;-1.069698844;-1.490837865
1736;App Development;Toptal;Expert;Australia;PayPal;106;8850;90.39;94.33;4.13;79;Hourly;13.99;446;-0.640732475;2.4710393845529555
1737;App Development;Fiverr;Intermediate;Canada;Bank Transfer;263;358;78.48;72.49;4.86;45;Hourly;51.15;414;1.123248578;0.667785482
1738;Customer Support;PeoplePerHour;Intermediate;Asia;PayPal;103;5489;87.76;59.73;3.77;22;Hourly;68.82;256;1.9047394691272255;-0.338393923
1739;Content Writing;Fiverr;Expert;Australia;PayPal;289;4357;25.33;68.39;3.13;68;Hourly;11.22;330;-0.646908708;0.1655809617210591
1740;Customer Support;PeoplePerHour;Beginner;Australia;PayPal;270;2414;61.59;70.71;3.04;17;Hourly;13.43;261;0.43545256689660444;-0.321913393
1741;Web Development;Upwork;Expert;Asia;Crypto;144;234;13.89;91.38;4.65;5;Hourly;50.09;86;-1.066013527;-1.534211011
1742;Data Entry;Fiverr;Expert;Asia;PayPal;290;5374;24.22;86.68;4.05;85;Fixed;67.36;392;-0.022321077;0.7278753585065622
1743;Content Writing;Toptal;Intermediate;Middle East;PayPal;220;5533;34.44;88.47;4.55;57;Fixed;32.87;435;-0.7055558;1.442331408982637
1744;App Development;Fiverr;Intermediate;USA;PayPal;36;295;75.38;50.55;3.47;88;Fixed;34.47;463;1.198559864034723;-0.821260284
1745;Data Entry;Fiverr;Intermediate;USA;Mobile Banking;92;8480;7.35;70.81;3.69;40;Hourly;51.74;317;-0.336773384;-0.085344191
1746;SEO;Upwork;Expert;Canada;Bank Transfer;67;8233;90.8;74.07;3.06;30;Fixed;29.19;57;0.047904752;-0.278511911
1747;Content Writing;Toptal;Expert;Europe;Bank Transfer;283;5974;11.73;50.96;4.92;42;Fixed;11.86;229;-1.420738198;0.8153453148384796
1748;Content Writing;Toptal;Beginner;Asia;Bank Transfer;78;569;40.77;62.99;4.34;7;Fixed;61.47;107;0.44561652863145484;-2.00451586
1749;Web Development;Freelancer;Expert;Middle East;Bank Transfer;128;3957;12.7;88.01;4.87;71;Hourly;53.8;18;-2.098103904;-0.836872062
1750;Customer Support;Freelancer;Expert;USA;Crypto;273;326;78.05;56.86;3.53;88;Fixed;50.65;364;1.4771048696874485;-0.366558261
1751;Graphic Design;Freelancer;Intermediate;USA;Crypto;289;5151;18.42;76.77;4.22;19;Fixed;61.92;140;-0.188319261;-0.330367064
1752;SEO;Upwork;Intermediate;Middle East;PayPal;125;8847;89.05;60.76;4.36;41;Fixed;57.27;378;1.3606284557115191;1.4130715758375967
1753;SEO;Fiverr;Intermediate;UK;Crypto;216;4623;55.37;50.61;3.64;34;Fixed;24.41;159;0.1463324732571574;-0.419650156
1754;Customer Support;Toptal;Intermediate;Middle East;Bank Transfer;152;4653;95.1;62.06;4.7;22;Fixed;34.67;99;0.24954360095754743;0.232513222
1755;Content Writing;Toptal;Intermediate;USA;Mobile Banking;82;4103;32.58;98.79;4.89;52;Fixed;18.83;264;-2.056994593;0.573484296
1756;Content Writing;Fiverr;Beginner;Europe;PayPal;18;6862;48.16;90.08;4.77;6;Fixed;19.09;237;-1.321579546;0.7042634724384641
1757;Web Development;Toptal;Beginner;UK;PayPal;140;6123;70.95;97.98;4.48;74;Hourly;57.33;237;-0.474070243;0.8511081462566942
1758;Graphic Design;Fiverr;Beginner;Australia;Bank Transfer;284;191;84.03;74.39;3.55;25;Fixed;70.1;48;1.431584255134694;-1.496886707
1759;SEO;Upwork;Intermediate;Middle East;Bank Transfer;83;1767;45.03;55.49;3.56;66;Fixed;77.39;164;0.9827888329231966;-2.118455258
1760;App Development;Upwork;Intermediate;Australia;Bank Transfer;247;7363;89.78;77.4;4.93;10;Hourly;53.98;286;0.9003973340719541;1.750019421228848
1761;Digital Marketing;Upwork;Intermediate;UK;Crypto;197;5764;16.21;72.72;3.02;74;Hourly;22.89;414;-0.514570416;0.17515035620774638
1762;Digital Marketing;Fiverr;Beginner;UK;PayPal;246;449;72.33;92.22;4.43;26;Hourly;17.4;58;-1.035614416;-0.273821168
1763;Graphic Design;Fiverr;Intermediate;UK;Bank Transfer;55;4813;38.08;54.9;4.41;5;Hourly;66.9;182;0.7213134787605718;-1.111256669
1764;Data Entry;PeoplePerHour;Beginner;Canada;Mobile Banking;236;9764;14.63;74.41;4.25;86;Hourly;50.51;146;-1.477614424;0.7183901369163077
1765;Web Development;Toptal;Intermediate;Middle East;PayPal;263;9576;41.73;57.5;4.98;68;Fixed;53.28;446;0.2476017079130865;2.2151636465041955
1766;Graphic Design;Toptal;Expert;Asia;PayPal;222;6305;88.62;66.23;3.62;71;Fixed;64.7;385;1.7040193763223463;0.8394394992342429
1767;Customer Support;PeoplePerHour;Beginner;Europe;Crypto;210;288;98.15;86.87;3.68;50;Fixed;59.23;300;1.4602462393731261;-0.327618127
1768;Customer Support;PeoplePerHour;Expert;Europe;PayPal;124;3265;42.32;73.8;3.16;17;Hourly;68.41;95;0.7518865827940399;-1.957701244
1769;Digital Marketing;Upwork;Beginner;Australia;Bank Transfer;84;7591;89.21;68.79;3.89;11;Fixed;13.93;42;-0.455635427;0.16194861218652468
1770;Content Writing;PeoplePerHour;Intermediate;Australia;Bank Transfer;46;3697;53.42;69.72;3.52;53;Fixed;62.33;353;1.002928302217454;-0.836581904
1771;Digital Marketing;Fiverr;Intermediate;Asia;Mobile Banking;25;5458;73.12;72.97;3.69;50;Hourly;69.56;256;1.029038718;-0.60036636
1772;Content Writing;Freelancer;Expert;Australia;PayPal;14;9858;9.31;89.25;4.67;8;Hourly;30.03;212;-1.883863001;0.6132930407247436
1773;Web Development;Fiverr;Intermediate;Middle East;PayPal;157;6390;57.94;94.6;4.87;62;Fixed;54.83;188;-0.891066866;0.8624515742055316
1774;Content Writing;PeoplePerHour;Beginner;USA;Crypto;298;2479;11.67;97.77;3.37;89;Hourly;31.99;130;-1.822688861;-0.68904697
1775;Graphic Design;Toptal;Intermediate;Australia;Bank Transfer;90;3702;30.52;89.35;3.75;85;Fixed;77.06;346;0.14410902818748184;-0.668053728
1776;Content Writing;Fiverr;Intermediate;UK;Mobile Banking;117;9963;58.85;65.77;4.86;76;Hourly;12.34;299;-1.391904722;2.0288495411719527
1777;Data Entry;Toptal;Beginner;Australia;Bank Transfer;193;6357;81.68;84.41;3.12;29;Fixed;50.59;390;1.4472421057878073;0.6697225285072644
1778;Customer Support;Fiverr;Expert;UK;PayPal;116;9514;58.28;71.88;3.18;44;Fixed;21.66;288;-0.188306927;0.7396030431470073
1779;Graphic Design;Toptal;Expert;Canada;PayPal;179;5190;93.94;62.73;3.33;45;Fixed;59.86;136;1.4033926430915442;-0.531318933
1780;Customer Support;Fiverr;Intermediate;USA;Mobile Banking;8;2928;81.98;92.04;4.19;29;Hourly;22.31;29;-1.115027901;-0.780037744
1781;Web Development;Toptal;Beginner;USA;PayPal;226;1585;19.84;51.92;3.3;88;Hourly;26.48;145;-0.754972397;-1.52752221
1782;Graphic Design;Freelancer;Expert;Asia;Mobile Banking;225;8777;41.95;95.09;4.94;59;Hourly;44.61;311;-1.122180989;1.9916523581291121
1783;Data Entry;Upwork;Expert;Middle East;Mobile Banking;175;6304;68.51;73.07;3.89;15;Hourly;74.04;473;2.124380057495169;0.7435469090038113
1784;Web Development;Fiverr;Intermediate;Middle East;Bank Transfer;217;998;94.15;81.86;4;70;Fixed;24.82;467;0.6952820122271819;0.9500654733964548
1785;Digital Marketing;Freelancer;Beginner;Europe;Mobile Banking;257;3991;98.83;82.97;3.49;44;Fixed;20.1;485;1.0966779415348207;1.5128081190151683
1786;Data Entry;Upwork;Expert;Canada;PayPal;128;9263;77.5;94.76;3.94;36;Fixed;63.13;104;-0.03999612;0.5588876570426587
1787;Web Development;Fiverr;Intermediate;Asia;Crypto;132;6653;59.51;81.83;4.32;84;Fixed;45.04;286;-0.562645925;0.8485359913979479
1788;App Development;Freelancer;Intermediate;Middle East;Crypto;217;8675;76.88;80.7;4.5;57;Hourly;73.82;455;1.257566344649157;1.990257631979572
1789;Content Writing;Freelancer;Intermediate;UK;PayPal;116;1453;30.96;53.33;4.51;64;Hourly;20.26;190;-1.046880277;-0.895357467
1790;Graphic Design;Freelancer;Intermediate;Canada;Crypto;89;7869;31.94;75.92;4.16;76;Hourly;55.21;470;-0.032318706;0.9456326182167532
1791;Web Development;PeoplePerHour;Expert;USA;Crypto;8;3561;67.16;57.51;4.81;38;Hourly;26.3;177;-0.460912346;-0.388302939
1792;Graphic Design;Toptal;Beginner;UK;Mobile Banking;69;2985;87.82;86.87;4.63;17;Fixed;20.97;344;0.005684556;0.7358015186778749
1793;Content Writing;Upwork;Intermediate;Asia;Crypto;124;4928;97.13;75.61;4.51;27;Hourly;57.84;238;1.0191167652360935;0.45345492434687984
1794;Web Development;Toptal;Intermediate;Asia;Crypto;247;7556;37.43;84.01;3.11;17;Hourly;51.56;0;-0.33891659;-0.705493209
1795;Digital Marketing;Toptal;Expert;Canada;Crypto;141;7641;80.67;52.08;3.01;63;Hourly;62.84;109;1.2114465377751522;-0.70343639
1796;App Development;Toptal;Intermediate;USA;Bank Transfer;251;5110;85.9;54.24;3.42;11;Fixed;31.66;337;1.695971600407871;0.4821552174852716
1797;App Development;Freelancer;Intermediate;Middle East;PayPal;49;3383;64.2;85.82;4.33;64;Fixed;41.36;274;-0.442935407;-0.060336398
1798;Data Entry;Toptal;Beginner;UK;Mobile Banking;150;1652;38.02;53.6;3.82;39;Fixed;38.38;370;0.7136847536036017;-0.769307798
1799;Web Development;PeoplePerHour;Intermediate;UK;Crypto;180;8470;63.81;53.56;3.8;2;Hourly;78.89;381;2.415046955483325;0.47327038611225897
1800;Content Writing;Fiverr;Expert;USA;PayPal;46;2246;60.52;50.61;4.77;66;Fixed;30.46;233;-0.315491982;-0.505231375
1801;Web Development;Freelancer;Beginner;UK;Crypto;93;160;62.62;97.83;4.79;54;Fixed;30.64;63;-1.577075944;-0.754464554
1802;Graphic Design;Upwork;Expert;Middle East;Bank Transfer;222;9486;63.83;86.88;4.82;29;Fixed;34.82;243;-0.688161547;2.009484266438726
1803;SEO;Fiverr;Beginner;Middle East;Bank Transfer;232;6073;85.47;67.66;3.63;45;Fixed;49.52;52;0.4916024803608095;-0.161712455
1804;Customer Support;Fiverr;Beginner;Middle East;Crypto;295;4209;21.16;64.83;4.38;88;Fixed;27.66;261;-1.180166438;0.4607280993218315
1805;Web Development;Fiverr;Intermediate;USA;Crypto;71;3917;39.89;67.49;3.54;88;Fixed;74.07;16;-0.244747308;-2.025637956
1806;App Development;Toptal;Intermediate;Australia;Crypto;255;9619;60.67;88.73;3.38;80;Hourly;28.6;301;-0.615872575;1.6500854094030843
1807;App Development;Toptal;Intermediate;Australia;Bank Transfer;45;7691;31.92;83.07;3.37;31;Hourly;72.71;492;1.142447392439898;0.10548794140140484
1808;Customer Support;Freelancer;Expert;Asia;Bank Transfer;103;5054;97.92;59.26;3.68;49;Fixed;17.24;455;1.0820621329648505;0.9628865162452646
1809;App Development;Toptal;Intermediate;Asia;PayPal;83;8254;30;58.71;3.86;9;Hourly;55.96;373;0.862144259;0.092597874
1810;Digital Marketing;Toptal;Intermediate;UK;Mobile Banking;203;7127;49.61;54.92;4.66;27;Fixed;73.49;233;0.9689075408816652;0.3073499559091843
1811;Web Development;Toptal;Beginner;Middle East;Mobile Banking;151;3311;88.35;83.02;3.24;56;Hourly;21.81;72;-0.386957777;-0.611812022
1812;Data Entry;Freelancer;Intermediate;UK;Bank Transfer;110;712;12.61;88.22;4.47;78;Fixed;77.78;356;-0.197866891;-0.978166189
1813;Web Development;Freelancer;Intermediate;USA;Mobile Banking;197;8935;82.97;63.25;4.06;45;Hourly;41.7;438;1.1319867628616753;1.8574383596203732
1814;SEO;PeoplePerHour;Intermediate;UK;Crypto;126;3440;59.25;51.05;3.58;89;Fixed;76.2;90;0.7983598378931667;-1.680329736
1815;App Development;PeoplePerHour;Intermediate;Europe;PayPal;81;9423;8.02;54.11;3.99;43;Fixed;57.38;483;0.47567884529321675;0.5451558178230386
1816;Graphic Design;PeoplePerHour;Beginner;Australia;Bank Transfer;116;3068;90.78;98.39;3.6;22;Hourly;31.11;5;-0.476598709;-0.76697862
1817;App Development;PeoplePerHour;Intermediate;UK;Bank Transfer;174;9746;8.72;64.77;4.19;33;Fixed;23.18;197;-1.434600266;0.6433092295863672
1818;Web Development;Fiverr;Beginner;UK;Mobile Banking;10;1952;53.95;88.46;3.87;27;Hourly;31.26;364;-0.060862612;-0.530412981
1819;Digital Marketing;Fiverr;Expert;Canada;Crypto;201;4221;9.66;81.23;3.33;40;Fixed;16.51;195;-1.365329641;-0.636695568
1820;Content Writing;PeoplePerHour;Intermediate;UK;PayPal;102;378;11.76;69.1;3.23;26;Fixed;20.07;469;0.12348229538008679;-1.144796209
1821;Web Development;PeoplePerHour;Intermediate;Europe;Mobile Banking;234;9681;89.28;60.28;4.09;83;Fixed;17.33;295;-0.184562967;2.1107097584508354
1822;Web Development;Upwork;Intermediate;Australia;Bank Transfer;172;6345;77.75;56.07;4.8;45;Fixed;39.61;346;0.6140915954317763;1.2652350225683486
1823;Data Entry;Fiverr;Beginner;Canada;Bank Transfer;269;3896;23.71;80.75;3.69;45;Hourly;65.69;484;0.9635806443996551;0.27015054127818294
1824;Digital Marketing;Upwork;Intermediate;USA;Mobile Banking;12;274;63.94;88.73;4.47;26;Hourly;19.9;321;-0.515373896;-0.399652049
1825;SEO;Upwork;Intermediate;Asia;Crypto;176;2570;80.49;82.2;4.32;70;Hourly;19.12;136;-0.971259892;0.16782624971332064
1826;Content Writing;Toptal;Expert;USA;PayPal;199;8114;89.51;76.52;4.86;67;Hourly;55.04;266;0.2305935382273313;1.7473496163950109
1827;App Development;Freelancer;Beginner;Australia;PayPal;273;3764;49.49;52.1;4.64;6;Hourly;23.8;403;0.6631703491109563;0.9082058727627044
1828;Graphic Design;Fiverr;Beginner;Asia;PayPal;23;2457;90.26;98.42;4.13;28;Fixed;16.83;115;-0.923344773;-0.349080363
1829;Web Development;PeoplePerHour;Expert;USA;PayPal;53;6733;53.25;89.94;4.31;67;Fixed;21.68;42;-2.129447311;0.051609668
1830;SEO;PeoplePerHour;Beginner;Europe;Crypto;162;860;70.38;64.64;4.8;13;Hourly;74.66;230;1.4623845945578022;-0.768385209
1831;Content Writing;Freelancer;Intermediate;UK;Bank Transfer;70;6802;98.01;99;3.8;63;Fixed;67.5;57;0.032054525;-0.106569344
1832;Graphic Design;Fiverr;Intermediate;Australia;Bank Transfer;63;3167;27.42;80.09;3.65;13;Hourly;34.78;205;-0.474418476;-1.217285751
1833;SEO;PeoplePerHour;Expert;Asia;PayPal;163;4823;21.01;79.12;3.02;77;Fixed;55.91;409;0.2762848333219894;-0.415244386
1834;Digital Marketing;PeoplePerHour;Beginner;Canada;PayPal;275;3340;37.49;87.4;4.65;1;Hourly;47.61;293;0.043091742;0.4741019138008108
1835;Digital Marketing;Toptal;Beginner;UK;PayPal;125;2301;20.62;90.59;4.6;40;Fixed;57.4;93;-1.170604005;-1.115281456
1836;Content Writing;Upwork;Beginner;USA;Mobile Banking;258;4711;32;82.82;3.21;37;Fixed;57.79;35;-0.248443153;-1.179793363
1837;App Development;PeoplePerHour;Expert;USA;Mobile Banking;265;4656;75.58;56.4;4.15;31;Hourly;54.01;229;1.231653259093966;0.22631119652049894
1838;Customer Support;Fiverr;Intermediate;Canada;Bank Transfer;139;9165;50.36;66.91;3.93;17;Fixed;28.63;226;-0.238376738;0.7059431063187249
1839;Graphic Design;Freelancer;Expert;Europe;Bank Transfer;278;6471;40.63;96.4;3.24;9;Hourly;12.73;182;-0.94944239;0.48824438473971954
1840;Digital Marketing;Toptal;Intermediate;Canada;PayPal;60;3102;40.03;61.23;4.96;64;Fixed;41.89;261;-0.611239987;-0.303859594
1841;Customer Support;Fiverr;Expert;Australia;Mobile Banking;100;8257;23.48;68.61;3.43;57;Hourly;72.37;130;-0.05026528;-0.936467401
1842;Content Writing;Toptal;Intermediate;Canada;Crypto;118;4501;47.5;71.6;3.13;13;Fixed;49.86;64;0.29119030266458557;-1.599768504
1843;Digital Marketing;Upwork;Beginner;USA;Mobile Banking;32;4975;64.34;71.97;4.19;37;Hourly;68.27;379;1.1679388309870598;-0.089156956
1844;Digital Marketing;PeoplePerHour;Beginner;Europe;Bank Transfer;6;2696;18.22;80.65;4.48;14;Fixed;79.41;447;0.8488676280280865;-0.835643918
1845;SEO;Fiverr;Beginner;Europe;Mobile Banking;216;9343;97.42;97.15;3.06;75;Fixed;21.45;185;-0.5295413;1.4520199664122486
1846;Customer Support;Freelancer;Expert;Middle East;Bank Transfer;72;9332;47.11;62.03;4.32;25;Hourly;58.42;116;-0.061679768;-0.047919056
1847;SEO;Upwork;Expert;Canada;PayPal;132;2956;95.06;56.08;4.06;78;Hourly;57.2;185;1.0135749025972614;-0.50391384
1848;Digital Marketing;Upwork;Expert;Australia;Crypto;28;1796;17.79;59.87;3.21;57;Hourly;78.6;273;0.960194816;-2.438521906
1849;Customer Support;Toptal;Beginner;USA;PayPal;257;4359;77.89;94.35;3.35;71;Hourly;78.99;150;0.8156825409968326;-0.325734359
1850;Data Entry;Upwork;Intermediate;UK;PayPal;234;9962;63.68;82.29;4.14;88;Fixed;58.07;351;0.052412580465993404;1.8986385675139692
1851;Customer Support;Fiverr;Beginner;Europe;Crypto;180;498;82.91;64.3;3.59;42;Fixed;27.05;412;1.2481106679502614;-0.148645197
1852;SEO;Toptal;Beginner;Canada;Crypto;225;3062;62.06;90.8;4.88;42;Fixed;65.9;150;-0.117305337;0.10325633747303133
1853;Graphic Design;Upwork;Intermediate;Middle East;Crypto;40;1618;96.47;93.07;4.64;47;Fixed;17.49;383;-0.245593913;0.7715673320228169
1854;Content Writing;Freelancer;Intermediate;Australia;Bank Transfer;6;3541;64.56;92.33;4.97;44;Fixed;64.65;35;-0.816549535;-0.817118631
1855;Content Writing;Fiverr;Intermediate;Australia;PayPal;278;7360;79.54;95.95;3.52;41;Hourly;73.71;325;1.3174503607770025;1.0761807948295983
1856;App Development;Freelancer;Intermediate;Asia;Bank Transfer;181;6933;88.37;62.61;4.94;3;Hourly;36.8;464;1.2945007268212958;2.0152103770125738
1857;Graphic Design;Freelancer;Beginner;USA;Crypto;268;6034;72.89;87.75;3.86;1;Hourly;54.14;465;1.5894352260145503;1.3975895681845636
1858;Graphic Design;Toptal;Expert;Europe;Bank Transfer;190;9289;54.8;73.03;3.7;79;Hourly;40.11;94;-0.87806538;0.4749475925991317
1859;Graphic Design;PeoplePerHour;Beginner;USA;Crypto;19;7138;30.92;92.1;3.1;11;Hourly;40.64;133;-0.694692026;-1.010777145
1860;App Development;Toptal;Intermediate;Middle East;Mobile Banking;283;4818;86.18;86.42;3.11;7;Fixed;31.73;161;0.6873295742658153;0.14922767006892027
1861;Graphic Design;Fiverr;Expert;UK;Crypto;198;1114;50.65;88.82;4.38;12;Fixed;63.35;43;-0.061514399;-1.246802594
1862;Web Development;Fiverr;Expert;UK;PayPal;202;3871;63.97;82.81;3.92;38;Hourly;75.53;299;1.2277496154236187;-0.111621508
1863;App Development;Toptal;Beginner;UK;PayPal;68;8809;12.53;58.87;3.45;54;Hourly;75.85;282;0.4882949838611945;-0.707935672
1864;Content Writing;PeoplePerHour;Beginner;Australia;PayPal;294;1486;52.25;77.25;4.23;67;Hourly;22.23;355;-0.3596848;0.6078879627824538
1865;Web Development;Toptal;Beginner;Europe;Bank Transfer;22;6147;71.32;99.23;3.51;53;Fixed;71.23;239;0.421828574;-0.345224425
1866;App Development;Fiverr;Expert;USA;PayPal;68;2533;60.49;96.87;4.16;32;Hourly;61.62;51;-0.407667875;-1.237822889
1867;Digital Marketing;PeoplePerHour;Expert;USA;Crypto;255;7769;47.61;52.16;3.72;45;Hourly;27.7;425;0.6144067306724933;1.2169119286841148
1868;Digital Marketing;Fiverr;Expert;Middle East;Mobile Banking;21;4850;26.23;58.24;4.65;51;Hourly;14.71;280;-1.306910827;-0.095440327
1869;Content Writing;PeoplePerHour;Intermediate;UK;PayPal;145;6432;34.42;56.59;4.64;37;Fixed;28.76;73;-1.154152216;-0.157329191
1870;Digital Marketing;PeoplePerHour;Intermediate;Europe;Bank Transfer;249;4879;71.56;86.3;3.95;59;Hourly;73.85;294;0.9955720925816245;0.4613331836109922
1871;Graphic Design;Toptal;Beginner;Europe;Mobile Banking;294;6203;26.3;90.89;3.7;54;Fixed;54.32;237;-0.445681006;0.3423781856143326
1872;App Development;Toptal;Expert;Middle East;PayPal;91;2844;64.06;60.68;3.73;18;Hourly;60.47;166;1.1364605773687602;-1.404174653
1873;Web Development;Toptal;Beginner;Canada;PayPal;203;7662;61.03;75.29;4.61;1;Hourly;28;139;-0.524015387;0.9330473393280238
1874;Graphic Design;PeoplePerHour;Expert;Europe;Mobile Banking;165;1147;97.19;92.04;3.66;21;Fixed;60.36;138;1.093427391061842;-0.884514116
1875;Digital Marketing;PeoplePerHour;Beginner;Europe;PayPal;144;1688;10.77;86.64;3.42;28;Fixed;11.97;368;-0.930685062;-0.635338788
1876;SEO;Fiverr;Intermediate;USA;Bank Transfer;80;9900;15.27;77.11;3.17;16;Hourly;36.27;234;-0.591574265;-0.136034638
